id;siege;siege_encode;id1;impl;premier;compte;uaientitemere;identifiantunite;nomlong;nomcourt;nom_encode;description;rcr;typebibliotheque;adresse_adresse;adresse_adressecompl;adresse_codepostal;adresse_ville;adresse_pays;geo;internet_web;internet_info;internet_conta;internet_formu;internet_rss;internet_blog;internet_wiki;internet_masto;internet_faceb;internet_twitt;internet_youtu;internet_daily;internet_vimeo;internet_peris;internet_insta;internet_flick;internet_pinte;internet_linke;internet_googl;internet_viade;com_code;com_nom;uucr_id;uucr_nom;dep_id;dep_nom;aca_id;aca_nom;reg_id;reg_nom;regrgp_nom;fd_id;logo_scd;wall_rss;wall_faceb;wall_twitt;wall_youtu;wall_vimeo;wall_flick;wall_pinte;wall_googl;noctambuplus
0783398V;Université de Versailles Saint-Quentin-en-Yvelines , Direction des bibliothèques et de l'Information Scientifique et Technique;Universit%E9%20de%20Versailles%20Saint%2DQuentin%2Den%2DYvelines%20%2C%20Direction%20des%20biblioth;0783398V-10;0783398V-10-1;Oui;1;0781944P;UN10;Laboratoire Dynamiques patrimoniales et culturelles;DYPAC;Laboratoire%20Dynamiques%20patrimoniales%20et%20culturelles;;782972101;bibliothèque associée;47 boulevard VAUBAN;Salle 307,UFR SHS;78280;GUYANCOURT;;48.78047,2.044286;http://www.bib.uvsq.fr/biblioth%C3%A8ques-associ%C3%A9es;http://www.dypac.uvsq.fr/le-centre-de-documentation-247922.kjsp?RH=1354723047753&RF=1354724946638;;;;;;;;;;;;;;;;;;;78297;Guyancourt;UU00851;Paris;D078;Yvelines;A25;Versailles;R11;Île-de-France;Île-de-France;FD111;;;;;;;;;;
0755355N;Bibliothèque de l'Institut de France;Biblioth%E8que%20de%20l%27Institut%20de%20France;0755355N-00;0755355N-00-1;Oui;1;0750005Y;Un00;Bibliothèque de l'Institut de France;;Biblioth%E8que%20de%20l%27Institut%20de%20France;;751063001;;23 quai de Conti;;75006;Paris;;48.85751588416169,2.337032134918217;http://www.bibliotheque-institutdefrance.fr/;http://www.bibliotheque-institutdefrance.fr/en-pratique;;;;;;;;;;;;;;;;;;;75106;Paris  6e;UU00851;Paris;D075;Paris;A01;Paris;R11;Île-de-France;Île-de-France;FD111;0755355N.jpg;;;;;;;;;
0180974L;INSA Centre - Val-de-Loire;INSA%20Centre%20%2D%20Val%2Dde%2DLoire;0180974L-00;0180974L-00-1;Oui;1;0180974L;UN00;Campus de Bourges;;Campus%20de%20Bourges;;180332301;bibliothèque associée;88, bd Lahitolle;Campus de Bourges, CS 60013;18022;Bourges Cedex;;47.08216765450316,2.416153253967309;http://www.insa-centrevaldeloire.fr/fr/bibliotheque/nouveautes/6/_;http://www.insa-centrevaldeloire.fr/fr/bibliotheque/nouveautes/6/_;documentation-bourges@listes.insa-cvl.fr;;;;;;https://www.facebook.com/Bibliotheque.INSA.CVL.Bourges/;;;;;;;;;;;;18033;Bourges;UU18501;Bourges;D018;Cher;A18;Orléans-Tours;R24;Centre-Val de Loire;Province;FD111;;;Bibliotheque.INSA.CVL.Bourges;;;;;;;
0596013R;Bibliothèque de l'Université du Littoral Côte d'Opale;Biblioth%E8que%20de%20l%27Universit%E9%20du%20Littoral%20C%F4te%20d%27Opale;0596013R-05;0596013R-05-1;Oui;1;0595964M;UN05;Saint-Omer;;Saint%2DOmer;;625252101;;Avenue Descartes;BP 40 099;62968;Longuenesse;;50.737045,2.259782;http://www.bulco.univ-littoral.fr/;http://www.bulco.univ-littoral.fr/medias/medias.aspx?INSTANCE=exploitation&PORTAL_ID=portal_model_instance__portal_model_instance__saintomer&SYNCMENU=SAINTO  http://www.bulco.univ-littoral.fr/medias/medias.aspx?INSTANCE=exploitation&PORTAL_ID=portal_model;bulco@univ-littoral.fr;;;https://ebulco.univ-littoral.fr;;;https://www.facebook.com/BULCO-Biblioth%C3%A8que-de-lUniversit%C3%A9-du-Littoral-C%C3%B4te-dOpale-190162781014271/;https://twitter.com/BibULCO;;;;;;;;;;;62525;Longuenesse;UU62501;Saint-Omer;D062;Pas-de-Calais;A09;Lille;R32;Hauts-de-France;Province;FD111;0596013R.jpg;;BULCO-Bibliothèque-de-lUniversité-du-Littoral-Côte-dOpale-190162781014271;BibULCO;;;;;;
0440121T;Service commun de la documentation (SCD) de l’Université de Nantes;Service%20commun%20de%20la%20documentation%20%28SCD%29%20de%20l%92Universit%E9%20de%20Nantes;0440121T-10;0440121T-10-1;Oui;1;0440984F;UN10;BA02 Lettres anciennes et Philosophie;;BA02%20Lettres%20anciennes%20et%20Philosophie;;441092211;bibliothèque associée;Chemin de la Censive-du-Tertre;Bâtiment Censive;44330;Nantes;;47.245639,-1.551835;http://www.bu.univ-nantes.fr/;http://www.bu.univ-nantes.fr/bibliotheques-associees-et-partenaires/domaine-lettres-sciences-humaines-et-sociales/bibliotheques-associees-domaine-lettres-sciences-humaines-et-sociales-618027.kjsp?RH=1270740800068;;;;;;;;;;;;;;;;;;;44109;Nantes;UU44701;Nantes;D044;Loire-Atlantique;A17;Nantes;R52;Pays de la Loire;Province;FD111;;;;;;;;;;
0440121T;Service commun de la documentation (SCD) de l’Université de Nantes;Service%20commun%20de%20la%20documentation%20%28SCD%29%20de%20l%92Universit%E9%20de%20Nantes;0440121T-19;0440121T-19-1;Oui;1;0440984F;UN19;BA11 Institut de recherche en droit privé (IRDP);;BA11%20Institut%20de%20recherche%20en%20droit%20priv%E9%20%28IRDP%29;;441092103;bibliothèque associée;Chemin de la Censive-du-Tertre;Campus Tertre, Faculté de Droit, bâtiment B, salle 227;44330;Nantes;;47.245719,-1.5518779999999999;http://www.bu.univ-nantes.fr/;http://www.bu.univ-nantes.fr/bibliotheques-associees-et-partenaires/domaine-droit-economie-gestion/bibliotheques-associees-domaine-droit-economie-gestion-616326.kjsp?RH=1270740800068;irdp@univ-nantes.fr;;;;;;;;;;;;;;;;;;44109;Nantes;UU44701;Nantes;D044;Loire-Atlantique;A17;Nantes;R52;Pays de la Loire;Province;FD111;;;;;;;;;;
0440121T;Service commun de la documentation (SCD) de l’Université de Nantes;Service%20commun%20de%20la%20documentation%20%28SCD%29%20de%20l%92Universit%E9%20de%20Nantes;0440121T-18;0440121T-18-1;Oui;1;0440984F;UN18;BA10 Institut d'économie et de management de Nantes-Institut d'administration desentreprises;BA10 IEMN-IAE;BA10%20Institut%20d%27%E9conomie%20et%20de%20management%20de%20Nantes%2DInstitut%20d%27administrati;;441092215;bibliothèque associée;Chemin de la Censive-du-Tertre;Bât. Petit-Port;44330;Nantes;;47.245719,-1.5518779999999999;http://www.bu.univ-nantes.fr/;http://www.bu.univ-nantes.fr/bibliotheques-associees-et-partenaires/domaine-droit-economie-gestion/bibliotheques-associees-domaine-droit-economie-gestion-616326.kjsp?RH=1270740800068;;;;;;;;;;;;;;;;;;;44109;Nantes;UU44701;Nantes;D044;Loire-Atlantique;A17;Nantes;R52;Pays de la Loire;Province;FD111;;;;;;;;;;
0440121T;Service commun de la documentation (SCD) de l’Université de Nantes;Service%20commun%20de%20la%20documentation%20%28SCD%29%20de%20l%92Universit%E9%20de%20Nantes;0440121T-30;0440121T-30-1;Oui;1;0440984F;UN30;BA17 Institut Universitaire de Technologie de Saint-Nazaire;BA17 IUT de Saint-Nazaire;BA17%20Institut%20Universitaire%20de%20Technologie%20de%20Saint%2DNazaire;;441842201;bibliothèque associée;58, rue Michel-Ange;;44600;Saint-Nazaire;;47.261969,-2.267741;http://www.bu.univ-nantes.fr/;http://www.bu.univ-nantes.fr/bibliotheques-associees-et-partenaires/bibliotheques-associees-bibliotheques-pluridisciplinaires-617236.kjsp?RH=1270740800068;;;;;;;;;;;;;;;;;;;44184;Saint-Nazaire;UU44601;Saint-Nazaire;D044;Loire-Atlantique;A17;Nantes;R52;Pays de la Loire;Province;FD111;;;;;;;;;;
0352303N;Université Rennes 2 - Service Commun de Documentation;Universit%E9%20Rennes%202%20%2D%20Service%20Commun%20de%20Documentation;0352303N-17;0352303N-17-1;Oui;1;0350937D;UN17;Bibliothèque SFC, CCB, CEFOCOP;;Biblioth%E8que%20SFC%2C%20CCB%2C%20CEFOCOP;;;bibliothèque associée;Avenue Charles Tillon;Campus la Harpe;35044;Rennes;;48.124987,-1.709522;https://www.bu.univ-rennes2.fr/;http://www.bu.univ-rennes2.fr;bu-staps@univ-rennes2.fr;http://www.bu.univ-rennes2.fr/service/poser-une-question-par-chat-ou-par-mail;;;;;https://www.facebook.com/bibliotheques.univ.rennes2/;https://twitter.com/burennes2;;;;;;;;;;;35238;Rennes;UU35701;Rennes;D035;Ille-et-Vilaine;A14;Rennes;R53;Bretagne;Province;FD111;0352303N.png;;bibliotheques.univ.rennes2;burennes2;;;;;;
0352303N;Université Rennes 2 - Service Commun de Documentation;Universit%E9%20Rennes%202%20%2D%20Service%20Commun%20de%20Documentation;0352303N-05;0352303N-05-1;Oui;1;0350937D;UN05;Bibliothèques de Sciences Sociales;;Biblioth%E8ques%20de%20Sciences%20Sociales;;352382213;;Place du Recteur Henri le Moal;Bât B, porte B301;35043;Rennes;;48.118842,-1.703637;https://www.bu.univ-rennes2.fr/;https://www.bu.univ-rennes2.fr/;bu-sc-soc@univ-rennes2.fr;https://www.bu.univ-rennes2.fr/service/poser-une-question-par-chat-ou-par-mail;;;;;https://www.facebook.com/bibliotheques.univ.rennes2/;https://twitter.com/burennes2;;;;;;;;;;;35238;Rennes;UU35701;Rennes;D035;Ille-et-Vilaine;A14;Rennes;R53;Bretagne;Province;FD111;0352303N.png;;bibliotheques.univ.rennes2;burennes2;;;;;;
0134031L;SCD Aix-Marseille Université;SCD%20Aix%2DMarseille%20Universit%E9;0134031L-31;0134031L-31-1;Oui;1;0134009M;UN31;Bibliothèque DSP Laboratoire de théorie du droit;;Biblioth%E8que%20DSP%20Laboratoire%20de%20th%E9orie%20du%20droit;;130012218;bibliothèque associée;3 avenue Robert Schuman;;13628;Aix-en-Provence Cedex 1;;43.519271,5.4467564;;;;;;;;;;;;;;;;;;;;;13001;Aix-en-Provence;UU00759;Marseille - Aix-en-Provence;D013;Bouches-du-Rhône;A02;Aix-Marseille;R93;Provence-Alpes-Côte d'Azur;Province;FD111;0134031L.jpg;;;;;;;;;
0134031L;SCD Aix-Marseille Université;SCD%20Aix%2DMarseille%20Universit%E9;0134031L-45;0134031L-45-1;Oui;1;0134009M;UN45;Service Documentation de l'IRT d'Aix en Provence;;Service%20Documentation%20de%20l%27IRT%20d%27Aix%20en%20Provence;;130012222;bibliothèque associée;12 Traverse Saint Pierre;;13100;Aix-en-Provence;;43.522838,5.457369;https://irt.univ-amu.fr/service-documentation;;;;;;;;;;;;;;;;;;;;13001;Aix-en-Provence;UU00759;Marseille - Aix-en-Provence;D013;Bouches-du-Rhône;A02;Aix-Marseille;R93;Provence-Alpes-Côte d'Azur;Province;FD111;0134031L.jpg;;;;;;;;;
0511121S;Bibliothèque de l'Université de Reims Champagne Ardenne;Biblioth%E8que%20de%20l%27Universit%E9%20de%20Reims%20Champagne%20Ardenne;0511121S-05;0511121S-05-1;Oui;1;0511296G;UN05;Bibliothèque de l'IUT de Troyes;;Biblioth%E8que%20de%20l%27IUT%20de%20Troyes;;103872201;;9 rue de Québec;CS 90396;10026;TROYES Cedex;;48.270117,4.080254;http://www.univ-reims.fr/bu;http://www.univ-reims.fr/les-bibliotheques/bu-de-l-iut-de-troyes/bibliotheque-de-l-iut-de-troyes,10269,18431.html;bu-iuttroyes@univ-reims.fr;;;;;;https://www.facebook.com/budetroyes.urca/;https://twitter.com/bureims;;;;;;;;;;;10387;Troyes;UU10601;Troyes;D010;Aube;A19;Reims;R44;Grand Est;Province;FD111;;;budetroyes.urca;bureims;;;;;;
0340834X;BIU Montpellier;BIU%20Montpellier;0340834X-09;0340834X-09-1;Oui;1;0341089Z;UN09;STAPS;;STAPS;;341722109;;700 Avenue du Pic Saint Loup;;34090;Montpellier;;43.63887,3.848197;http://www.biu-montpellier.fr;;bustaps@umontpellier.fr;https://boomerang.biu-montpellier.fr;;;;;https://www.facebook.com/Biblioth%C3%A8ques-Universitaires-Sant%C3%A9-Staps-de-Montpellier-722685521096110/?fref=pb&hc_location=profile_browser;;;;;;;;;;;;34172;Montpellier;UU34701;Montpellier;D034;Hérault;A11;Montpellier;R76;Occitanie;Province;FD111;0340834X.jpg;;Bibliothèques-Universitaires-Santé-Staps-de-Montpellier-722685521096110;;;;;;;
0340834X;BIU Montpellier;BIU%20Montpellier;0340834X-28;0340834X-28-1;Oui;1;0341089Z;UN28;UPV-bibliothèque d'occitan;;UPV%2Dbiblioth%E8que%20d%27occitan;;;bibliothèque associée;route de mende;Université Paul-Valéry;34000;Montpellier;;43.608333,3.912853;;;;;;;;;;;;;;;;;;;;;34172;Montpellier;UU34701;Montpellier;D034;Hérault;A11;Montpellier;R76;Occitanie;Province;FD111;0340834X.jpg;;;;;;;;;
0333308S;Direction de la documentation;Direction%20de%20la%20documentation;0333308S-32;0333308S-32-1;Oui;1;0333298F;Un32;Bibliothèque Institut du Thermalisme;Bib. Institut du Thermalisme;Biblioth%E8que%20Institut%20du%20Thermalisme;;400882201;;8 rue Sainte Ursule;;40100;DAX;;43.71101993312247,-1.051618382334709;https://bibliotheques.u-bordeaux.fr/Les-bibliotheques/Sciences-du-Vivant-et-de-la-Sante/Bibliotheque-de-l-Institut-du-thermalisme;;doc-bibliotheque@u-bordeaux.fr;;;;;;;;;;;;;;;;;;40088;Dax;UU40402;Dax;D040;Landes;A04;Bordeaux;R75;Nouvelle-Aquitaine;Province;FD111;0333308S.jpg;;;;;;;;;
0623982S;Université d'Artois;Universit%E9%20d%27Artois;0623982S-00;0623982S-00-1;Oui;1;0623957P;Un00;Bibliothèque de Lettres, Langues, Sciences Humaines et Sociales;;Biblioth%E8que%20de%20Lettres%2C%20Langues%2C%20Sciences%20Humaines%20et%20Sociales;;620412103;;9 rue du temple;BP 10660;62030;Arras;;50.290850021004516,2.777824401855468;http://portail-bu.univ-artois.fr/medias/medias.aspx?INSTANCE=EXPLOITATION;http://portail-bu.univ-artois.fr/medias/medias.aspx?INSTANCE=exploitation&PORTAL_ID=bu_arras.xml;;http://portail-bu.univ-artois.fr/medias/medias.aspx?INSTANCE=exploitation&PORTAL_ID=bu_arras.xml;;;;;https://www.facebook.com/bibliotheques.artois;;;;;;;;;;;;62041;Arras;UU62502;Arras;D062;Pas-de-Calais;A09;Lille;R32;Hauts-de-France;Province;FD111;;;bibliotheques.artois;;;;;;;
0680115F;Université de Haute Alsace - Service commun de Documentation;Universit%E9%20de%20Haute%20Alsace%20%2D%20Service%20commun%20de%20Documentation;0680115F-03;0680115F-03-1;Oui;1;0681166Y;UN03;Bibliothèque Universitaire des Collines (IUT);BU Collines;Biblioth%E8que%20Universitaire%20des%20Collines%20%28IUT%29;;682242201;;61 rue Albert Camus;;68100;Mulhouse;;47.7315419,7.3005612;http://www.scd.uha.fr;;bibliotheques.scd@uha.fr;;;;;;;;;;;;;;;;;;68224;Mulhouse;UU68701;Mulhouse;D068;Haut-Rhin;A15;Strasbourg;R44;Grand Est;Province;FD111;0680115F.png;;;;;;;;;
0383505D;Service Interétablissement de Documentation - Université Grenoble Alpes / Grenoble INP;Service%20Inter%E9tablissement%20de%20Documentation%20%2D%20Universit%E9%20Grenoble%20Alpes%20%5F%20G;0383505D-06;0383505D-06-1;Oui;1;0383493R;UN06;Bibliothèque de l'institut d'urbanisme et de géographie alpine;BIUGA;Biblioth%E8que%20de%20l%27institut%20d%27urbanisme%20et%20de%20g%E9ographie%20alpine;Rattachée au Service interétablissement de documentation de l'Université Grenoble Alpes, la bibliothèque de l'institut d'urbanisme et de géographie alpine vous offre des collections spécialisées en géographie alpine. Une cartothèque est également présente et offre un fonds ancien de cartes dont de nombreuses cartes anciennes. Elle dispose de 84 places assises.;381852202;;14-14 bis avenue Marie Reynoard;;38031;GRENOBLE;;45.1653686,5.7257216;https://iuga.univ-grenoble-alpes.fr/bibliotheque-196131.kjsp?RH=12971556264551161;;iuga-bibliotheque@univ-grenoble-alpes.fr;;;;;;;;;;;;;;;;;;38185;Grenoble;UU38701;Grenoble;D038;Isère;A08;Grenoble;R84;Auvergne-Rhône-Alpes;Province;FD111;0383505D.jpg;;;;;;;;;
0383505D;Service Interétablissement de Documentation - Université Grenoble Alpes / Grenoble INP;Service%20Inter%E9tablissement%20de%20Documentation%20%2D%20Universit%E9%20Grenoble%20Alpes%20%5F%20G;0383505D-02;0383505D-02-3;Non;4;0383493R;UN02;Bibliothèque universitaire Professorat Éducation;BUPE;Biblioth%E8que%20universitaire%20Professorat%20%C9ducation;"Rattachée au Service interétablissement de documentation de l'Université Grenoble Alpes, le réseau des BUPE compte 4 antennes réparties sur 4 départements (Isère, Savoie, Haute-Savoie, Drôme). 
Ces bibliothèques universitaires spécialisées accompagnent les étudiants dans la préparation aux concours de l’Enseignement. Elles accompagnent également les enseignants, les chercheurs et les intervenants de l’ESPE (École Supérieure du Professorat et de l’Éducation) de l’académie de Grenoble, dans leurs activités de Recherche.
Elles offrent des collections adaptées dans les domaines suivants :

    littérature pour la jeunesse ;
    manuels scolaires (de la maternelle au lycée) ;
    didactique des disciplines scolaires ;
    sciences de l’éducation et pédagogie ;
    annales et prépa concours.";;;BU Professorat Éducation Chambéry, 289 rue Marcoz;;73000;Chambéry;;45.56836,5.914705;https://bibliotheques.univ-grenoble-alpes.fr/;https://bibliotheques.univ-grenoble-alpes.fr/les-bibliotheques/bu-professorat-education-chambery/;bupechamb-public@univ-grenoble-alpes.fr;;;;;;https://www.facebook.com/pg/BUPEChambery/about/?tab=overview;https://twitter.com/BUGrenobleAlpes;;;;;https://www.instagram.com/bugrenoblealpes/;;;;;;73065;Chambéry;UU73601;Chambéry;D073;Savoie;A08;Grenoble;R84;Auvergne-Rhône-Alpes;Province;FD111;0383505D.jpg;;BUPEGrenoble;BUGrenobleAlpes;;;;;;
9740064B;Service commun de documentation - Université de La Réunion;Service%20commun%20de%20documentation%20%2D%20Universit%E9%20de%20La%20R%E9union;9740064B-00;9740064B-00-1;Oui;1;9740478B;UN00;BU DROIT-LETTRES;BUDL;BU%20DROIT%2DLETTRES;"Saint-Denis de La Réunion est une commune du nord de l’île de la Réunion, la plus importante en nombre d’habitants (plus de 147 000 habitants).
Le campus du Moufia à Saint-Denis regroupe des enseignements de lettres, droit et sciences
Construite en 1995, agrandie en 2001, la BU Droit Lettres est située à moins de 100 mètres de la BU Sciences.
Elle est ouverte 61h30 par semaine, animée par une équipe de 24 personnes.
Elle offre aux étudiants du campus 5 600 m² (sur 8 500), 842 places assises, une dizaine de salles de travail en groupe et une belle salle d’exposition.
Elle abrite également l’Espace Océan Indien, 
En 2018, la collection Océan Indien de l'Université de La Réunion a été labellisée CollEX ""Collection d'excellence pour la recherche""";974110001;;15 avenue René Cassin;CS92003;97744;Saint Denis Cedex 9;;-20.90294,55.483293;http://bu.univ-reunion.fr/;http://bu.univ-reunion.fr/bibliotheques/bu-droit-lettres/;info-bu@support.univ-reunion.fr;;;http://blog.univ-reunion.fr/blogpapang/;;;https://www.facebook.com/bu974;https://twitter.com/bu974;;;;;;;;;;;97411;Saint-Denis;UU9D603;Saint-Denis;D974;La Réunion;A28;La Réunion;R04;La Réunion;DOM-COM;FD112;9740064B.jpg;;bu974;bu974;;;;;;
0941683U;SCD Université Paris Est Créteil;SCD%20Universit%E9%20Paris%20Est%20Cr%E9teil;0941683U-06;0941683U-06-1;Oui;1;0941111X;UN06;BIBLIOTHEQUE DE MEDECINE;BIBLIOTHEQUE DE MEDECINE;BIBLIOTHEQUE%20DE%20MEDECINE;;940282101;;8, rue du Général Sarrail;Centre Hospitalier Universitaire;94000;CRETEIL;;48.79544512111572,2.453689694442801;http://bibliotheque.u-pec.fr/;http://bibliotheque.u-pec.fr/infos-pratiques/horaires-et-ouvertures/;web-scd@u-pec.fr;http://bibliotheque.u-pec.fr/vos-bibliotheques/un-probleme-une-question-une-suggestion--790949.kjsp?RH=1216717321427;;;;;https://www.facebook.com/UPECbibliothequeDeMedecine/?ref=hl;;;;;;;;;;;;94028;Créteil;UU00851;Paris;D094;Val-de-Marne;A24;Créteil;R11;Île-de-France;Île-de-France;FD111;0941683U.jpg;;UPECbibliothequeDeMedecine;;;;;;;Oui
0595346R;Service commun de documentation de l'Université de Valenciennes et du Hainaut Cambrésis;Service%20commun%20de%20documentation%20de%20l%27Universit%E9%20de%20Valenciennes%20et%20du%20Haina;0595346R-00;0595346R-00-1;Oui;1;0593279U;Un00;Service commun de documentation de l'Université de Valenciennes et du Hainaut Cambrésis. Bibliothèque universitaire de Cambrai;SCD UVHC. BU Cambrai;Service%20commun%20de%20documentation%20de%20l%27Universit%E9%20de%20Valenciennes%20et%20du%20Haina;"La Bibliothèque Universitaire de Cambrai est située au sein du Campus universitaire de Cambrai, un des sites de l'Université de Valenciennes et du Hainaut Cambrésis.
Elle accueille les 650  étudiants suivant les formations universitaires situées à Cambrai.
Domaines de formation :  Droit et art (dispensés par l'Université de Lille),  Humanités et patrimoine, Logistique, Commerce, Management des organisations, IFSI.
Niveaux : DAEU, DUT, Licence, Licence professionnelle, Master
Surface : 360m2. 
50 heures d'ouverture hebdomadaires";591222101;;Centre universitaire de Cambrai. 6, rue de Rambouillet;CS 20444;59400;Cambrai cedex;;50.189395,3.246123;http://www.univ-valenciennes.fr/SCD/;http://www.univ-valenciennes.fr/SCD/bibliotheque-universitaire-de-cambrai#;bu-uvhc@univ-valenciennes.fr;;;;;;https://www.facebook.com/Biblioth%C3%A8ques-de-lUVHC-827915657303367/;https://twitter.com/BU_UVHC;;;;;;;;;;;59122;Cambrai;UU59403;Cambrai;D059;Nord;A09;Lille;R32;Hauts-de-France;Province;FD111;0595346R.png;;Bibliothèques-de-lUVHC-827915657303367;BU_UVHC;;;;;;
0595785T;Service Commun de Documentation de l'Université de Lille;Service%20Commun%20de%20Documentation%20de%20l%27Universit%E9%20de%20Lille;0595785T-11;0595785T-11-1;Oui;1;0597065J;UN00;Bibliothèque Universitaire Sciences Humaines et sociales de l'Université de Lille;BU SHS;Biblioth%E8que%20Universitaire%20Sciences%20Humaines%20et%20sociales%20de%20l%27Universit%E9%20de;;590092101;;Rue du barreau;Domaine universitaire du Pont de Bois;59650;Villeneuve d'Ascq cedex;;50.627186369268024,3.127911686897278;https://www.univ-lille3.fr/bibliotheques/;https://www.univ-lille3.fr/bibliotheques/services/;;;;;;;;https://twitter.com/bulilleSHS;;;;;;;;;;;59009;Villeneuve-d'Ascq;UU59702;Lille;D059;Nord;A09;Lille;R32;Hauts-de-France;Province;FD111;0595785T.jpg;;;bulilleSHS;;;;;;
0595785T;Service Commun de Documentation de l'Université de Lille;Service%20Commun%20de%20Documentation%20de%20l%27Universit%E9%20de%20Lille;0595785T-14;0595785T-14-1;Oui;1;0597065J;UN03;Bibliothèque DEFI;;Biblioth%E8que%20DEFI;;590092242;bibliothèque associée;Rue du barreau;Domaine universitaire du Pont de Bois, Bât A, salle A4.084;59653;Villeneuve d'Ascq;;50.626753,3.125998;;https://www.univ-lille3.fr/bibliotheques/reseau/defi/;;;;;;;;;;;;;;;;;;;59009;Villeneuve-d'Ascq;UU59702;Lille;D059;Nord;A09;Lille;R32;Hauts-de-France;Province;FD111;0595785T.jpg;;;;;;;;;
0931849E;SCD Université Paris 8;SCD%20Universit%E9%20Paris%208;9,32E+05;0931849E-00-1;Oui;1;0931827F;Un00;Bibliothèque universitaire;;Biblioth%E8que%20universitaire;;930662101;;2, rue de la Liberté;;93526;Saint-Denis;;48.94553085856699,2.363107337295559;https://www.bu.univ-paris8.fr/;https://www.bu.univ-paris8.fr/horaires-et-acces;info.bu@univ-paris8.fr;;;;;;https://fr-fr.facebook.com/buparis8/;;;;;;;;;;;;93066;Saint-Denis;UU00851;Paris;D093;Seine-Saint-Denis;A24;Créteil;R11;Île-de-France;Île-de-France;FD111;;;buparis8;;;;;;;
